Title,Question Details,Answer,URL,Title_Entailment,Answer_Entailment,Relevant_to_Education_in_UAE
In Queensland why was Brisbane s location chosen as opposed to establishing the city where Cairns is As the existence of Cairns shows that towns can be in the north why hasn t it grown to the same size as Brisbane,,"Brisbane was settled before there were any European settlements in North Queensland. It should be mentioned here that Queensland did not exist then. Originally the settlement that became Brisbane was initially supposed to be up near where Gladstone is now. It was decided that the site was not suitable so they dropped back to the Brisbane River and settled there. Settlement in parts of the topics (or subtropics) was fraught with problems like disease and, of course the local inhabitants were not very happy to have a bunch of interlopers stuffing up their hunting grounds. All of the East Coast was at that time New South Wales and Sydney was the Administrative centre. Actually Cairns is not the important city in NQ. The major city up there is Townsville. Many people however do not think of Townsville because it is not so reliant upon tourism. Townsville has a large defence base, industrial area, a rail centre for the East coast as well as to the West. The port ships out many tons of mineral products from the mines to the West as well as the products from the Zinc and Copper refineries. The port also has a huge sugar bulk storage and handling facility. Townsville is also the administrative centre for the North. If Queensland was to split at the Tropic of Capricorn (Rockhampton) it would become the capital of Capricornia . Cairns also has a port with storage and handling for sugar, as does Mackay. cairns is very concentrated upon tourism (Mackay also). There are some mineral exports from the hinterland going through the port but nothing like through Townsville. Cairns is also some what restricted in the available area for growth. It is wedged in between the coastal ranges and the sea. When Brisbane was established there was very little know of any of the North and a few explorers who went for a look did not return. Not very conducive for early settlement. Actually, before Cairns was established the earlier settlement was Smithfield on the Barron River near by. This was to supply the gold fields to the West. getting over the ranges was a very difficult endeavour as this range is very steep through dense tropical rainforest (jungle). A better port was needed and Trinity Inlet was chosen. Smithfield was virtually wiped out with a big flood about this time and many moved to the new port that is now Cairns. Smithfield was rebuilt further from the river but it never grew as before. A railway was eventually built up the sides of the Barron Gorge to the Atherton Tablelands and Smithfield became even less important as the old mountain track was abandoned. Getting West from Townsville was a lot easier as the ranges are not so high or steep and the bush is not dense rain forest. This made it easier to head inland for miners and graziers. It is also better for getting their products to port. Charters Towers is a Gold mining City (a small city) not far inland from Townsville. Mount Isa is also inland from Townsville and the railway goes out that far. This is almost to the Northern Territory Border. Townsville to Charters Towers is about 130km, to Mount Isa it is about 900km.",https://www.quora.com/In-Queensland-why-was-Brisbane-s-location-chosen-as-opposed-to-establishing-the-city-where-Cairns-is-As-the-existence-of-Cairns-shows-that-towns-can-be-in-the-north-why-hasn-t-it-grown-to-the-same-size-as-Brisbane/answer/Lindsay-Payne-17,0.02442963793873787,0.009229208342730999,False
Why choose Global Indian International School Abu Dhabi,,"Why choose Global Indian International School Abu Dhabi? Radames Sleiman GIIS Abu Dhabi is a very well-reputed school not only in the city but globally as well. The approach to education is such that the curriculum is not only academically rigorous; the kids also get to try out various ECAs such as sports, music, etc. but also get to take part in events and activities where they can showcase their talents. The school makes sure that the class size is small so that the students get plenty of attention from the teachers so that they can clear their doubts and ask questions. The school is also very clean, and security is very high, with bus transport being provided. From everything I have heard, it is a pretty good school.",https://www.quora.com/Why-choose-Global-Indian-International-School-Abu-Dhabi/answer/Radames-Sleiman,0.604080319404602,0.7333482503890991,True
Why choose Global Indian International School Abu Dhabi,,"GIIS Abu Dhabi is a very well-reputed school not only in the city but globally as well. The approach to education is such that the curriculum is not only academically rigorous; the kids also get to try out various ECAs such as sports, music, etc. but also get to take part in events and activities where they can showcase their talents. The school makes sure that the class size is small so that the students get plenty of attention from the teachers so that they can clear their doubts and ask questions. The school is also very clean, and security is very high, with bus transport being provided. From everything I have heard, it is a pretty good school.",https://www.quora.com/Why-choose-Global-Indian-International-School-Abu-Dhabi/answer/Radames-Sleiman,0.604080319404602,0.43615347146987915,True
In Queensland why was Brisbane s location chosen as opposed to establishing the city where Cairns is As the existence of Cairns shows that towns can be in the north why hasn t it grown to the same size as Brisbane,,"In Queensland, why was Brisbane s location chosen as opposed to establishing the city where Cairns is? As the existence of Cairns shows that towns can be in the north, why hasn t it grown to the same size as Brisbane as a second major city in QLD? Jakeman Vanderwolf Brisbane is located where the Moreton Bay penal colony was established in 1825. The Moreton Bay penal colony was established to house recidivist convicts from Sydney, some 900 kilometres south. By the 1820s, Sydney had become quite prosperous through exporting wheat and wool and needed to shrug off its convict colony stain . Ships needed deep water to dock in to bring in building materials. The terrain surrounding Brisbane river at the time was densely forested and inaccessible. Ships were the only way for Europeans to bring goods and people in and out. (Local indigenous people had mastered the landscape over Millenia.) Brisbane river, named after NSW Governor, Sir Thomas Brisbane, is a large deep water tidal river with access to calm water Moreton Bay, which is itself protected by large sand islands such as Moreton and Stradbroke Islands, making it ideal as a shipping port. The convict colony was closed in 1839 and the renamed Brisbane town opened for free European settlement in 1842. Only two of the original convict buildings survive and the CBD streets were reconfigured into the House of Hanover (streets named after Queen Victoria s family) grid you see today. German missionaries had also already established a settlement at Zion Hill in nearby Nundah in 1837. Nundah was created from the German for now there . By 1859, when Queensland was granted separation from NSW as a separate crown colony, Brisbane was the largest settlement and chosen to be capital of the fledgling colony. (Other settlements, such as Ipswich and Gayndah had also been considered.) As capital, colonial government was conducted from Brisbane s impressive Parliament House and adjacent George Street government offices. Business offices tend to congregate around government offices for convenience, enhancing the population due to job and trade opportunities. When the six British colonies created in the Australian continent between 1788 and 1859 (NSW, Victoria, Queensland, WA, SA and Tasmania) federated to become The Commonwealth of Australia (CoA) in 1901, Brisbane became the capital of the state of Queensland. Cairns is located in a different climate zone to Brisbane, some 1700 kilometres north. Cairns is tropical, Brisbane, sub-tropical. Cairns is surrounded by coral reef and islands, making it less accessible to ships until ports were established in the late nineteenth century on Trinity Inlet. Cairns can also experience tropical cyclones, making it less desirable for settlement. Cairns was established in 1876 as a port for the Palmer river gold rush. Many ports in Australia were established during gold rushes in the later half of the 19th century. The second major city in Queensland is Gold Coast, located 60 kilometres south of the Brisbane CBD, at a population of 714 000. (Greater Brisbane s population is 2.6 million.) Gold Coast grew rapidly due to lifestyle and leisure pursuits of Queenslanders and other Australians after the abolishing of death duties by the Queensland coalition state government in the 1970s as well as from domestic and international tourism. Cairns mainly relies on tourism. It s population is around 154 000. Townsville, also located in the tropics, is larger at 200 000 and a more strategic port as it houses a military defence base. Townsville also has a larger population due to its surrounding twin industries of beef cattle and mining and is less reliant on tourism. Trinity Inlet Cairns Moreton Bay Penal Colony (1823 to 1839) Queensland Parliament House - Brisbane 1868 2.1K viewsView upvotesView 1 shareAnswer requested by Andre Pettersson",https://www.quora.com/In-Queensland-why-was-Brisbane-s-location-chosen-as-opposed-to-establishing-the-city-where-Cairns-is-As-the-existence-of-Cairns-shows-that-towns-can-be-in-the-north-why-hasn-t-it-grown-to-the-same-size-as-Brisbane/answer/Jakeman-Vanderwolf,0.02442963793873787,0.01056759711354971,False
In Queensland why was Brisbane s location chosen as opposed to establishing the city where Cairns is As the existence of Cairns shows that towns can be in the north why hasn t it grown to the same size as Brisbane,,"Brisbane is located where the Moreton Bay penal colony was established in 1825. The Moreton Bay penal colony was established to house recidivist convicts from Sydney, some 900 kilometres south. By the 1820s, Sydney had become quite prosperous through exporting wheat and wool and needed to shrug off its convict colony stain . Ships needed deep water to dock in to bring in building materials. The terrain surrounding Brisbane river at the time was densely forested and inaccessible. Ships were the only way for Europeans to bring goods and people in and out. (Local indigenous people had mastered the landscape over Millenia.) Brisbane river, named after NSW Governor, Sir Thomas Brisbane, is a large deep water tidal river with access to calm water Moreton Bay, which is itself protected by large sand islands such as Moreton and Stradbroke Islands, making it ideal as a shipping port. The convict colony was closed in 1839 and the renamed Brisbane town opened for free European settlement in 1842. Only two of the original convict buildings survive and the CBD streets were reconfigured into the House of Hanover (streets named after Queen Victoria s family) grid you see today. German missionaries had also already established a settlement at Zion Hill in nearby Nundah in 1837. Nundah was created from the German for now there . By 1859, when Queensland was granted separation from NSW as a separate crown colony, Brisbane was the largest settlement and chosen to be capital of the fledgling colony. (Other settlements, such as Ipswich and Gayndah had also been considered.) As capital, colonial government was conducted from Brisbane s impressive Parliament House and adjacent George Street government offices. Business offices tend to congregate around government offices for convenience, enhancing the population due to job and trade opportunities. When the six British colonies created in the Australian continent between 1788 and 1859 (NSW, Victoria, Queensland, WA, SA and Tasmania) federated to become The Commonwealth of Australia (CoA) in 1901, Brisbane became the capital of the state of Queensland. Cairns is located in a different climate zone to Brisbane, some 1700 kilometres north. Cairns is tropical, Brisbane, sub-tropical. Cairns is surrounded by coral reef and islands, making it less accessible to ships until ports were established in the late nineteenth century on Trinity Inlet. Cairns can also experience tropical cyclones, making it less desirable for settlement. Cairns was established in 1876 as a port for the Palmer river gold rush. Many ports in Australia were established during gold rushes in the later half of the 19th century. The second major city in Queensland is Gold Coast, located 60 kilometres south of the Brisbane CBD, at a population of 714 000. (Greater Brisbane s population is 2.6 million.) Gold Coast grew rapidly due to lifestyle and leisure pursuits of Queenslanders and other Australians after the abolishing of death duties by the Queensland coalition state government in the 1970s as well as from domestic and international tourism. Cairns mainly relies on tourism. It s population is around 154 000. Townsville, also located in the tropics, is larger at 200 000 and a more strategic port as it houses a military defence base. Townsville also has a larger population due to its surrounding twin industries of beef cattle and mining and is less reliant on tourism.",https://www.quora.com/In-Queensland-why-was-Brisbane-s-location-chosen-as-opposed-to-establishing-the-city-where-Cairns-is-As-the-existence-of-Cairns-shows-that-towns-can-be-in-the-north-why-hasn-t-it-grown-to-the-same-size-as-Brisbane/answer/Jakeman-Vanderwolf,0.02442963793873787,0.01041379477828741,False
What are the Cambridge Information Technology ICT classes in Sharjah,,"What are the Cambridge Information Technology (ICT) classes in Sharjah? Arprogresstraining Cambridge ICT classes in Sharjah offer a comprehensive curriculum focusing on basic and advanced computing skills. These lessons are designed to meet the needs of students at different levels, including programs such as IGCSE and AS/A Levels, allowing them to understand technology applications both practically and theoretically.",https://www.quora.com/What-are-the-Cambridge-Information-Technology-ICT-classes-in-Sharjah/answer/Arprogresstraining,0.4470439851284027,0.41192737221717834,True
What are the Cambridge Information Technology ICT classes in Sharjah,,"Cambridge ICT classes in Sharjah offer a comprehensive curriculum focusing on basic and advanced computing skills. These lessons are designed to meet the needs of students at different levels, including programs such as IGCSE and AS/A Levels, allowing them to understand technology applications both practically and theoretically.",https://www.quora.com/What-are-the-Cambridge-Information-Technology-ICT-classes-in-Sharjah/answer/Arprogresstraining,0.4470439851284027,0.6152325868606567,True
Why do the majority of the Indians living in the UAE send their kids to India for higher university education after 12th grade,,"Why do the majority of the Indians living in the UAE send their kids to India for higher\university education (after 12th grade)? Lives in The United Arab Emirates (2009 present)1y So, a bunch of us Indians here in the UAE prefer sending kids abroad or back to India for college. Why? Well, because the colleges here cost an arm and a leg! Most of my friends who are in college here have only taken commerce or pilot stuff. For engineering and medicine, India or abroad (European countries mostly) is the dream. But, going to an Indian government college is a BIG DEAL it means you aced one of the toughest exams out there (bragging rights for the family haha). Plus, the fees in India, especially for government medical colleges won t hurt the parents finances. And you know how it is here, right? Most Indian kids are living the good life with everything handed to them. So, Indian parents want their kids to go experience the real deal in India living on your own, doing your thing. It's like a rite of passage, you know? (P.S - I'm definitely heading to India for college. Not only are the science courses pretty solid, but I also see it as a golden opportunity to rediscover my Indian roots. I've been living in the UAE all my life, so experiencing my home country for a bit is something I'm really looking forward to ) 3.4K viewsView upvotes",https://www.quora.com/Why-do-the-majority-of-the-Indians-living-in-the-UAE-send-their-kids-to-India-for-higher-university-education-after-12th-grade/answer/Udita-Satish,0.49930301308631897,0.41586834192276,True
Why do the majority of the Indians living in the UAE send their kids to India for higher university education after 12th grade,,"So, a bunch of us Indians here in the UAE prefer sending kids abroad or back to India for college. Why? Well, because the colleges here cost an arm and a leg! Most of my friends who are in college here have only taken commerce or pilot stuff. For engineering and medicine, India or abroad (European countries mostly) is the dream. But, going to an Indian government college is a BIG DEAL it means you aced one of the toughest exams out there (bragging rights for the family haha). Plus, the fees in India, especially for government medical colleges won t hurt the parents finances. And you know how it is here, right? Most Indian kids are living the good life with everything handed to them. So, Indian parents want their kids to go experience the real deal in India living on your own, doing your thing. It's like a rite of passage, you know? (P.S - I'm definitely heading to India for college. Not only are the science courses pretty solid, but I also see it as a golden opportunity to rediscover my Indian roots. I've been living in the UAE all my life, so experiencing my home country for a bit is something I'm really looking forward to )",https://www.quora.com/Why-do-the-majority-of-the-Indians-living-in-the-UAE-send-their-kids-to-India-for-higher-university-education-after-12th-grade/answer/Udita-Satish,0.49930301308631897,0.5331927537918091,True
How can Indian students successfully navigate the process of obtaining a UAE student visa for higher education,,"How can Indian students successfully navigate the process of obtaining a UAE student visa for higher education? Mohammed Yousuf First of all get a tourist visa or visit visa for UAE and after travelling to UAE you can visit the university where you would like to start your education. There you will get all the details related to student visa, the cost of the visa and the eligibility requirements plus what documents you have to submit. Chances of getting this crucial information from outside UAE are very bleak so it is advised you should be physically visit the university.",https://www.quora.com/How-can-Indian-students-successfully-navigate-the-process-of-obtaining-a-UAE-student-visa-for-higher-education/answer/Mohammed-Yousuf-79,0.7291670441627502,0.6563103795051575,True
How can Indian students successfully navigate the process of obtaining a UAE student visa for higher education,,"First of all get a tourist visa or visit visa for UAE and after travelling to UAE you can visit the university where you would like to start your education. There you will get all the details related to student visa, the cost of the visa and the eligibility requirements plus what documents you have to submit. Chances of getting this crucial information from outside UAE are very bleak so it is advised you should be physically visit the university.",https://www.quora.com/How-can-Indian-students-successfully-navigate-the-process-of-obtaining-a-UAE-student-visa-for-higher-education/answer/Mohammed-Yousuf-79,0.7291670441627502,0.40032702684402466,True
Which university should I consider going to Heriot Watt University Dubai American University Sharjah or Dubai or Sharjah University,,"Which university should I consider going to Heriot Watt University Dubai, American University Sharjah or Dubai or Sharjah University? Immanuel Hessel Get cheap flights - 90% off with Mighty TravelsApr 27 I think it's important to focus on what your individual goals are, and then match up the universities you are considering to how they are likely to support you in those goals. Heriot Watt University Dubai and American University Sharjah are both great institutions, and have great reputations. Dubai University and Sharjah University are also excellent institutions and have good reputations as well. Ultimately, the choice should come down to which institution is the best fit for you and your goals.",https://www.quora.com/Which-university-should-I-consider-going-to-Heriot-Watt-University-Dubai-American-University-Sharjah-or-Dubai-or-Sharjah-University/answer/Immanuel-Hessel,0.7611515522003174,0.78668612241745,True
Which university should I consider going to Heriot Watt University Dubai American University Sharjah or Dubai or Sharjah University,,"I think it's important to focus on what your individual goals are, and then match up the universities you are considering to how they are likely to support you in those goals. Heriot Watt University Dubai and American University Sharjah are both great institutions, and have great reputations. Dubai University and Sharjah University are also excellent institutions and have good reputations as well. Ultimately, the choice should come down to which institution is the best fit for you and your goals.",https://www.quora.com/Which-university-should-I-consider-going-to-Heriot-Watt-University-Dubai-American-University-Sharjah-or-Dubai-or-Sharjah-University/answer/Immanuel-Hessel,0.7611515522003174,0.4589945077896118,True
Are there any scholarships available for students at medical colleges in the UAE,,Are there any scholarships available for students at medical colleges in the UAE? Path4imgmatch-S Rao Best is to go their college website to know the details of their requirements and admission process. You may find info on financial aid/ scholarship info in the admissions. If not clear or need more info contact the admissions office asking the same.,https://www.quora.com/Are-there-any-scholarships-available-for-students-at-medical-colleges-in-the-UAE/answer/Path4imgmatch-S-Rao,0.5308434367179871,0.463216096162796,True
Are there any scholarships available for students at medical colleges in the UAE,,Best is to go their college website to know the details of their requirements and admission process. You may find info on financial aid/ scholarship info in the admissions. If not clear or need more info contact the admissions office asking the same.,https://www.quora.com/Are-there-any-scholarships-available-for-students-at-medical-colleges-in-the-UAE/answer/Path4imgmatch-S-Rao,0.5308434367179871,0.0267269816249609,True
Is it possible to join an interior designing course for a degree after grade 10 IGCSE in the UAE,,"Is it possible to join an interior designing course for a degree after grade 10 (IGCSE) in the UAE? Uma Jayachandran Yes, IGCSE - International General Certificate of Secondary Education ( it is internationally recognized qualification For secondary school students) is acceptable in UAE to join the interior designing course. Admission will normally based on score/rank and english proficiency. Requirements may vary from one university to another. However check from the university where you intend to join. So that it may be very useful before taking any decision.",https://www.quora.com/Is-it-possible-to-join-an-interior-designing-course-for-a-degree-after-grade-10-IGCSE-in-the-UAE/answer/Uma-Jayachandran-5,0.6385577321052551,0.7897840738296509,True
Is it possible to join an interior designing course for a degree after grade 10 IGCSE in the UAE,,"Yes, IGCSE - International General Certificate of Secondary Education ( it is internationally recognized qualification For secondary school students) is acceptable in UAE to join the interior designing course. Admission will normally based on score/rank and english proficiency. Requirements may vary from one university to another. However check from the university where you intend to join. So that it may be very useful before taking any decision.",https://www.quora.com/Is-it-possible-to-join-an-interior-designing-course-for-a-degree-after-grade-10-IGCSE-in-the-UAE/answer/Uma-Jayachandran-5,0.6385577321052551,0.5537493824958801,True
Are there any educational institution in UAE where diploma in business administration can be studied,,Are there any educational institution in UAE where diploma in business administration can be studied? Understanding the new technologies in calibration industry.3y Yes. There is an educational institution in UAE where you can find best diploma courses in business studies! Cromwell UK offers great quality educational courses. It offers a range of diploma courses which are internationally recognized! It does offer diploma in Business Management!,https://www.quora.com/Are-there-any-educational-institution-in-UAE-where-diploma-in-business-administration-can-be-studied/answer/Nisha-Mehta-219,0.7671898603439331,0.6868162751197815,True
Are there any educational institution in UAE where diploma in business administration can be studied,,Yes. There is an educational institution in UAE where you can find best diploma courses in business studies! Cromwell UK offers great quality educational courses. It offers a range of diploma courses which are internationally recognized! It does offer diploma in Business Management!,https://www.quora.com/Are-there-any-educational-institution-in-UAE-where-diploma-in-business-administration-can-be-studied/answer/Nisha-Mehta-219,0.7671898603439331,0.5861430764198303,True
In Queensland why was Brisbane s location chosen as opposed to establishing the city where Cairns is As the existence of Cairns shows that towns can be in the north why hasn t it grown to the same size as Brisbane,,"In Queensland, why was Brisbane s location chosen as opposed to establishing the city where Cairns is? As the existence of Cairns shows that towns can be in the north, why hasn t it grown to the same size as Brisbane as a second major city in QLD? Zig Zag Wanderer Drive from Sydney to Brisbane Drive from Brisbane to Ca3 Realise how fucking far that really is Think about how fucking far that would seem without a car Then realise that Cairns is really only halfway up Queensland, and the rest of it has basically one fucking road, and only bits of that are sealed.",https://www.quora.com/In-Queensland-why-was-Brisbane-s-location-chosen-as-opposed-to-establishing-the-city-where-Cairns-is-As-the-existence-of-Cairns-shows-that-towns-can-be-in-the-north-why-hasn-t-it-grown-to-the-same-size-as-Brisbane/answer/Zig-Zag-Wanderer-1,0.02442963793873787,0.012717829085886478,False
In Queensland why was Brisbane s location chosen as opposed to establishing the city where Cairns is As the existence of Cairns shows that towns can be in the north why hasn t it grown to the same size as Brisbane,,"Then realise that Cairns is really only halfway up Queensland, and the rest of it has basically one fucking road, and only bits of that are sealed.",https://www.quora.com/In-Queensland-why-was-Brisbane-s-location-chosen-as-opposed-to-establishing-the-city-where-Cairns-is-As-the-existence-of-Cairns-shows-that-towns-can-be-in-the-north-why-hasn-t-it-grown-to-the-same-size-as-Brisbane/answer/Zig-Zag-Wanderer-1,0.02442963793873787,0.011062895879149437,False
